"R2","adjR2","BIC","CP","n_predictors","X.Intercept.","GapY","Gap_Area.y","Year_Gapformation.y_t","SourceLL","SourceTL","GapY.Gap_Area.y","GapY.Year_Gapformation.y_t","GapY.SourceLL","GapY.SourceTL","Gap_Area.y.Year_Gapformation.y_t","Gap_Area.y.SourceLL","Gap_Area.y.SourceTL","Year_Gapformation.y_t.SourceLL","Year_Gapformation.y_t.SourceTL","reject_model"
0.32086459671831,0.310728247415598,-18.2302851253158,3.42013216859573,"1",TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
0.369902204619677,0.350808332032395,-19.1674171070103,0.479792440125308,"2",TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
0.398916232156832,0.371173904410224,-18.1860211454426,-0.44325293380583,"3",TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
0.404968987648427,0.367779549376454,-14.6502484475038,0.946956546191785,"4",TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
0.412214130189396,0.365564457982205,-11.2614479158219,2.21703787630942,"5",TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
0.420258495946237,0.364154479424905,-7.97818853212004,3.40660071512486,"6",TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
0.435223734142185,0.370413342978173,-5.54861545980303,3.89891377912725,"7",TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE
